ID,CityCode,CityName,Country,StateID,AirportName,IsRail,Source,Region1,Region2,Region3,Region4,Region5,Latitude,Longitude,ValidFrom,ValidTo
3055,GZT,Gaziantep,684,NULL,Gaziantep Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,36.94720078,37.47869873,NULL,NULL
3056,GZP,Gazipasa,684,NULL,Gazipasa Airport,0,NULL,889,891,903,909,916,36.299217,32.300598,NULL,NULL
3057,GBK,Gbangbatok,662,NULL,Gbangbatok Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,7.767000198,-12.38300037,NULL,NULL
3058,LGB,Long Beach,692,824,Daugherty Field Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,33.81769943,-118.1520004,NULL,NULL
3059,GDN,Gdansk,638,NULL,Gdansk Lech Walesa Arpt,0,NULL,889,891,898,909,916,54.37760162,18.46619987,NULL,NULL
3060,QYD,Gdynia,638,NULL,NULL,0,NULL,889,891,898,909,916,54.57970047,18.51720047,NULL,NULL
3061,GEB,Gebe,560,NULL,Gebe,0,NULL,889,894,901,911,919,-0.078888997,129.4579926,NULL,NULL
3062,GEC,Gecitkale,514,NULL,Gecitkale Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,35.235947,33.724358,NULL,NULL
3063,GEX,Geelong,471,NULL,Geelong Arpt,0,NULL,889,893,905,913,919,-38.22499847,144.3329926,NULL,NULL
3064,GKE,Geilenkirchen,516,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,50.9608,6.04242,NULL,NULL
3065,GIT,Geita,688,NULL,Geita,0,NULL,NULL,NULL,NULL,NULL,NULL,-2.813667,32.172472,NULL,NULL
3066,GLC,Geladi,528,NULL,NULL,0,NULL,889,891,902,912,916,6.98443985,46.42139816,NULL,NULL
3067,GDZ,Gelendzhik,650,NULL,Gelendzik Airport,0,NULL,889,891,901,909,921,44.58209263,38.01248074,NULL,NULL
3068,GLU,Gelephu,491,NULL,Gelephu Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,26.88456,90.46412,NULL,NULL
3069,ZEJ,Gelsenkirchen,516,NULL,Gelsenkirchen Hbf Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3070,GMA,Gemena,498,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,3.235369921,19.77129936,NULL,NULL
3071,EGN,Geneina,655,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,13.48169994,22.46719933,NULL,NULL
3072,GPO,General Pico,468,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-35.69620132,-63.75830078,NULL,NULL
3073,GNR,General Roca,468,NULL,Dr Arturo U Illia Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-39.0007019,-67.62049866,NULL,NULL
3074,GES,General Santos,636,NULL,General Santos Intl,0,NULL,NULL,NULL,NULL,NULL,NULL,6.058000088,125.0960007,NULL,NULL
3075,VGS,General Villegas,468,NULL,General Villegas,0,NULL,889,892,900,910,918,-35,-63,NULL,NULL
3076,GVA,Geneva,501,NULL,Geneve Cointrin,0,NULL,889,891,898,909,916,46.23809814,6.108950138,NULL,NULL
3077,GOA,Genoa,569,NULL,Christoforo Colombo,0,NULL,889,891,898,909,916,44.4133,8.8375,NULL,NULL
3078,GTB,Genting,617,NULL,NULL,0,NULL,889,893,901,911,919,2.116667032,111.6999969,NULL,NULL
3079,JGE,Geoje,581,NULL,Heliport,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3080,GRJ,George,707,NULL,George Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-34.0056,22.378902,NULL,NULL
3081,GEE,George Town,471,NULL,NULL,0,NULL,889,893,905,913,919,-41.08000183,146.8399963,NULL,NULL
3082,GGT,George Town,490,NULL,George Town Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,23.56259918,-75.87799835,NULL,NULL
3083,GTT,Georgetown,471,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-18.30500031,143.5299988,NULL,NULL
3084,GED,Georgetown,692,828,Sussex County Arpt,0,NULL,888,890,897,908,915,38.68920135,-75.35890198,NULL,NULL
3085,GEO,Georgetown,553,NULL,Cheddi Jagan Intl,0,NULL,NULL,NULL,NULL,NULL,NULL,6.498549938,-58.2541008,NULL,NULL
3086,GGE,Georgetown,692,861,George Town Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,33.31169891,-79.31960297,NULL,NULL
3087,XHM,Georgetown,496,779,Georgetown Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3088,ZGA,Gera,516,NULL,Gera Hbf Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3089,GET,Geraldton,471,869,Geraldton Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-28.796101,114.707001,NULL,NULL
3090,YGQ,Geraldton,496,779,Greenstone Regional Airport,0,NULL,888,890,897,908,915,49.77830124,-86.93939972,NULL,NULL
3091,YGS,Germansen,496,NULL,Germansen,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3092,ZGS,Gethsemanie,496,781,Gethsemanie Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,50.259701,-60.679401,NULL,NULL
3093,GTY,Gettysburg,692,858,Gettysburg Regional Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,39.84090042,-77.27420044,NULL,NULL
3094,GEF,Geva,653,NULL,Geva Airstrip,0,NULL,NULL,NULL,NULL,NULL,NULL,-7.575829983,156.5970001,NULL,NULL
3095,GEW,Gewoia,635,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-9.2263,148.4949,NULL,NULL
3096,LTD,Ghadames,595,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,30.15169907,9.715310097,NULL,NULL
3097,GNZ,Ghanzi,493,NULL,Ghanzi,0,NULL,NULL,NULL,NULL,NULL,NULL,-21.69249916,21.65810013,NULL,NULL
3098,GHA,Ghardaia,521,NULL,Noumerate Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,32.38410187,3.79411006,NULL,NULL
3099,GHT,Ghat,595,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,25.14559937,10.14260006,NULL,NULL
3100,GZI,Ghazni,460,NULL,Ghazni,0,NULL,NULL,NULL,NULL,NULL,NULL,33.53120041,68.41290283,NULL,NULL
3101,GZW,Ghazvin,567,NULL,Ghazvin,0,NULL,NULL,NULL,NULL,NULL,NULL,36.240101,50.0471,NULL,NULL
3102,GNE,Ghent,478,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3103,GSM,Gheshm,567,NULL,Gheshm,0,NULL,NULL,NULL,NULL,NULL,NULL,26.754639,55.902353,NULL,NULL
3104,GHD,Ghimbi,528,NULL,Ghimbi,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3105,GNN,Ghinnir,528,NULL,Ghinnir,0,NULL,NULL,NULL,NULL,NULL,NULL,7.150000095,40.71699905,NULL,NULL
3106,GBV,Gibb River,471,869,Gibb River Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-16.42329979,126.4449997,NULL,NULL
3107,GIB,Gibraltar,542,NULL,North Front Arpt,0,NULL,889,891,898,909,916,36.15119934,-5.34965992,NULL,NULL
3108,GHF,Giebelstadt,516,NULL,Giebelstadt,0,NULL,NULL,NULL,NULL,NULL,NULL,49.64805603,9.966388702,NULL,NULL
3109,ZQY,Giessen,516,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3110,QGU,Gifu,573,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,35.39410019,136.8699951,NULL,NULL
3111,QIJ,Gijon,527,NULL,Gijon Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3112,GGL,Gilgal,507,NULL,Gilgal,0,NULL,889,892,900,910,918,8.333333,-77.083333,NULL,NULL
3113,YGI,Gilgandra,471,NULL,Gilgandra,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3114,GIL,Gilgit,637,NULL,Gilgit Arpt,0,NULL,889,891,903,911,916,35.91880035,74.33360291,NULL,NULL
3115,YGX,Gillam,496,772,Gillam Rail Station,1,NULL,888,890,897,908,915,56.35749817,-94.71060181,NULL,NULL
3116,GCC,Gillette,692,872,Campbell Cty Arpt,0,NULL,888,890,897,908,915,44.34889984,-105.5390015,NULL,NULL
3117,YGM,Gimli,496,772,Gimli Industrial Park Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,50.62810135,-97.04329681,NULL,NULL
3118,GBW,Ginbata,471,869,Ginbata Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-22.5812,120.03553,NULL,NULL
3119,GIR,Girardot,507,NULL,Santiago Vila Airport,0,NULL,889,892,900,910,918,4.27624,-74.7967,NULL,NULL
3120,AQY,Girdwood,692,819,Girdwood Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,60.966099,-149.126007,NULL,NULL
3121,GRO,Girona,527,NULL,Girona Costa Brava Arpt,0,NULL,889,891,898,909,916,41.90100098,2.760550022,NULL,NULL
3122,GIS,Gisborne,630,NULL,Gisborne Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-38.66329956,177.9779968,NULL,NULL
3123,GYI,Gisenyi,651,NULL,Gisenyi Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-1.67719996,29.25889969,NULL,NULL
3124,GID,Gitega,482,NULL,Gitega,0,NULL,NULL,NULL,NULL,NULL,NULL,-3.417209,29.911308,NULL,NULL
3125,GIY,Giyani,707,NULL,Giyani,0,NULL,NULL,NULL,NULL,NULL,NULL,-23.2833004,30.64999962,NULL,NULL
3126,SPX,Giza,524,NULL,Sphinx International Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,29.50830078,-95.05139923,NULL,NULL
3127,GIZ,Gizan,652,NULL,Gizan Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,16.90110016,42.58580017,NULL,NULL
3128,GZO,Gizo,653,NULL,Gizo Nusatupe Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-8.097780228,156.8639984,NULL,NULL
3129,ZYC,Gizycko,638,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3130,XGS,Gjerstad,626,NULL,Gjerstad Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3131,YHK,Gjoa Haven,496,778,Gjoa Haven Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,68.63559723,-95.84970093,NULL,NULL
3132,GJR,Gjogur,568,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,65.99530029,-21.32690048,NULL,NULL
3133,ZYG,Gjovik,626,NULL,Gjovik Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3134,GST,Glacier Bay,692,819,Gustavus Arpt,0,NULL,888,890,897,908,915,58.4253006,-135.7070007,NULL,NULL
3135,KGZ,Glacier Creek,692,819,Glacier Creek Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,61.45510101,-142.3809967,NULL,NULL
3136,ZEK,Gladbeck,516,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3137,GLT,Gladstone,471,NULL,Gladstone Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-23.869699,151.223007,NULL,NULL
3138,GDW,Gladwin,692,842,Gladwin Zettel Memorial Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,43.97060013,-84.47499847,NULL,NULL
3139,ZHG,Glarus,501,NULL,Glarus Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3140,GGW,Glasgow,692,846,International Glasgow,0,NULL,888,890,897,908,915,48.212502,-106.614998,NULL,NULL
3141,GLW,Glasgow,692,837,Glasgow Municipal Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,37.03179932,-85.9536972,NULL,NULL
3142,GLI,Glen Innes,471,NULL,Glen Innes Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-29.67499924,151.6889954,NULL,NULL
3143,XZC,Glencoe,496,779,Glencoe Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3144,JGX,Glendale,692,NULL,Heliport,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3145,GWV,Glendale,692,871,Glendale Fokker Field,0,NULL,NULL,NULL,NULL,NULL,NULL,39.94869995,-80.7594986,NULL,NULL
3146,GDV,Glendive,692,846,Dawson Community Arpt,0,NULL,888,890,897,908,915,47.13869858,-104.8069992,NULL,NULL
3147,GLG,Glengyle,471,NULL,NULL,0,NULL,889,893,905,913,919,-24.80830002,139.6000061,NULL,NULL
3148,GLQ,Glennallen,692,819,NULL,0,NULL,888,890,897,908,915,62.11666667,-145.55,NULL,NULL
3149,GLM,Glenormiston,471,NULL,Glenormiston,0,NULL,889,893,905,913,919,-22.88829994,138.8249969,NULL,NULL
3150,GFL,Glens Falls,692,854,Floyd Bennett Memorial Arpt,0,NULL,888,890,897,908,915,43.34120178,-73.61029816,NULL,NULL
3151,NBU,Glenview,692,NULL,Nas,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3152,GWS,Glenwood Springs,692,825,Glenwood Springs Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,39.50830078,-107.310997,NULL,NULL
3153,QLC,Gliwice,638,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3154,GLB,Globe,692,823,San Carlos Apache,0,NULL,NULL,NULL,NULL,NULL,NULL,33.35309982,-110.6669998,NULL,NULL
3155,GLO,Gloucester,536,NULL,Staverton Arpt,0,NULL,889,891,898,909,916,51.89419937,-2.167220116,NULL,NULL
3156,NEA,Glynco,692,NULL,Brunswick Golden Isles,0,NULL,888,890,897,908,915,51.67944444,-3.628055556,NULL,NULL
3157,RKG,Gms Eportal Ch,NULL,NULL,Gms Eportal Ch,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3158,GWN,Gnarowein,635,NULL,Gnarowein,0,NULL,NULL,NULL,NULL,NULL,NULL,-6.555,146.248,NULL,NULL
3159,GOI,Goa In,564,NULL,Dabolim Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,15.38080025,73.83139801,NULL,NULL
3160,GOB,Goba,528,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,7.1160634,40.0463033,NULL,NULL
3161,GOG,Gobabis,619,NULL,Gobabis,0,NULL,NULL,NULL,NULL,NULL,NULL,-22.50440025,18.97310066,NULL,NULL
3162,GGS,Gobernador Gregores,468,NULL,NULL,0,NULL,889,892,900,910,918,-48.7831,-70.150002,NULL,NULL
3163,GDE,Gode,528,NULL,Gode Iddidole,0,NULL,NULL,NULL,NULL,NULL,NULL,5.935130119,43.57860184,NULL,NULL
3164,YGO,Gods Lake Narrows,496,772,Gods Lake Arpt,0,NULL,888,890,897,908,915,54.55889893,-94.49140167,NULL,NULL
3165,ZGI,Gods River,496,772,Gods River Arpt,0,NULL,888,890,897,908,915,54.83969879,-94.07859802,NULL,NULL
3166,WNW,Gods River     Mb,NULL,NULL,Gods River     Mb,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3167,ZES,Goeppingen,516,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3168,ZGE,Goerlitz,516,NULL,Goerlitz Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3169,ZEU,Goettingen,516,NULL,Goettingen Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3170,GYN,Goiania,489,750,Santa Genoveva,0,NULL,NULL,NULL,NULL,NULL,NULL,-16.63199997,-49.22069931,NULL,NULL
3171,GLL,Gol City,626,NULL,Klanten Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,60.791066,9.048672,NULL,NULL
3172,GOL,GOLD BEACH,692,857,Gold Beach Municipal Arpt,0,NULL,888,890,897,908,915,42.41339874,-124.4240036,NULL,NULL
3173,OOL,Gold Coast,471,NULL,Gold Coast Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-28.1644001,153.5050049,NULL,NULL
3174,GDH,Golden Horn,692,819,Golden Horn Lodge SPB,0,NULL,888,890,897,908,915,59.74700165,-158.875,NULL,NULL
3175,GSB,Goldsboro,692,847,Seymour Johnson AFB,0,NULL,888,890,897,908,915,35.33940125,-77.96060181,NULL,NULL
3176,GLF,Golfito,508,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,8.654009819,-83.18219757,NULL,NULL
3177,GOQ,Golmud,506,NULL,Golmud Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,36.4006,94.786102,NULL,NULL
3178,GLV,Golovin,692,819,NULL,0,NULL,888,890,897,908,915,64.55049896,-163.0070038,NULL,NULL
3179,GOM,Goma,498,NULL,Gomo International Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-1.670809984,29.2385006,NULL,NULL
3180,GMO,Gombe,623,NULL,Lawanti Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,10.29833333,10.89638889,NULL,NULL
3181,GME,Gomel,494,NULL,Gomel Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,52.52700043,31.01670074,NULL,NULL
3182,GOE,Gonalia,635,NULL,NULL,0,NULL,889,894,901,911,923,-5.527716614,151.5733333,NULL,NULL
3183,GDQ,Gondar,528,NULL,Azezo,0,NULL,NULL,NULL,NULL,NULL,NULL,12.51990032,37.43399811,NULL,NULL
3184,GNG,Gooding,692,833,Gooding Municipal Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,42.91719818,-114.7649994,NULL,NULL
3185,GLD,Goodland,692,836,Goodland Municipal,0,NULL,888,890,897,908,915,39.37060165,-101.6989975,NULL,NULL
3186,GNU,Goodnews Bay,692,819,NULL,0,NULL,888,890,897,908,915,59.11740112,-161.5769959,NULL,NULL
3187,GYR,Goodyear,692,823,Litchfield Goodyear Arpt,0,NULL,888,890,897,908,915,33.42250061,-112.3759995,NULL,NULL
3188,GOO,Goondiwindi,471,NULL,Goondiwindi Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-28.52140045,150.3200073,NULL,NULL
3189,YYR,Goose Bay,496,803,Municipal Goose Bay,0,NULL,888,890,897,908,915,53.31919861,-60.42580032,NULL,NULL
3190,GOC,Gora,635,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,-9.0021,148.2364,NULL,NULL
3191,GOP,Gorakhpur,564,NULL,Gorakhpur Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,26.73970032,83.4496994,NULL,NULL
3192,GDI,Gordil,499,NULL,Gordil,0,NULL,NULL,NULL,NULL,NULL,NULL,9.583000183,21.7329998,NULL,NULL
3193,GRN,Gordon,692,849,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,42.80599976,-102.1750031,NULL,NULL
3194,GDD,Gordon Downs,471,869,Gordon Downs Airport,0,NULL,889,893,905,913,919,-18.67810059,128.5919952,NULL,NULL
3195,GVE,Gordonsville,692,866,Gordonsville Municipal Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,38.15599823,-78.165802,NULL,NULL
3196,GOR,Gore,528,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,8.1614,35.5529,NULL,NULL
3197,YZE,Gore Bay,496,779,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,45.88529968,-82.56780243,NULL,NULL
3198,GBT,Gorgan,567,NULL,Gorgan,0,NULL,NULL,NULL,NULL,NULL,NULL,36.90940094,54.40129852,NULL,NULL
3199,YGE,Gorge Harbour,496,770,Gorge Harbour Seaplane Base,0,NULL,NULL,NULL,NULL,NULL,NULL,50.0994,-125.0235,NULL,NULL
3200,LSI,Lerwick,536,NULL,Sumburgh Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,59.87889862,-1.295560002,NULL,NULL
3201,QGO,Gorizia,569,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3202,GKH,Gorkha,627,NULL,Gorkha,0,NULL,NULL,NULL,NULL,NULL,NULL,28.0385,84.4664,NULL,NULL
3203,GOZ,Gorna Orjahovica,480,NULL,Gorna Orechovitsa Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,43.15140152,25.71290016,NULL,NULL
3204,RGK,Gorno Altaysk,650,NULL,Gorno Altaysk Airport,0,NULL,889,891,901,909,921,51.96670151,85.83329773,NULL,NULL
3205,GKA,Goroka,635,NULL,Goroka Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-6.081689835,145.3919983,NULL,NULL
3206,XGG,Gorom,479,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,14.44999981,-0.232999995,NULL,NULL
3207,GTO,Gorontalo,560,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0.637118995,122.8499985,NULL,NULL
3208,GOS,Gosford,471,NULL,Gosford Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3209,GSH,Goshen,692,835,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,41.52640152,-85.79290009,NULL,NULL
3210,ZET,Goslar,516,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3211,ZHH,Gossau,501,NULL,Gossau SG Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3212,ZGO,Gotha,516,NULL,Gotha Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3213,GOT,Gothenburg,656,NULL,Landvetter Arpt,0,NULL,889,891,898,909,916,57.66279984,12.27980042,NULL,NULL
3214,GUL,Goulburn,471,NULL,NULL,0,NULL,889,893,905,913,919,-34.81029892,149.7259979,NULL,NULL
3215,LTN,Luton,536,NULL,Luton Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,51.87469864,-0.368333012,NULL,NULL
3216,GBL,Goulburn Island,471,777,South Goulburn Is Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,-11.64999962,133.3820038,NULL,NULL
3217,GMV,Goulding's Lodge,692,865,Monument Valley Airport,0,NULL,NULL,NULL,NULL,NULL,NULL,37.01670074,-110.2009964,NULL,NULL
3218,GLN,Goulimime,596,NULL,Goulimime Airport,0,NULL,889,891,902,912,916,29.02669907,-10.05029964,NULL,NULL
3219,GDA,Gounda,499,NULL,Gounda,0,NULL,889,891,902,912,916,9.333333333,21.18333333,NULL,NULL
3220,GUD,Goundam,604,NULL,Goundam,0,NULL,NULL,NULL,NULL,NULL,NULL,16.3614006,-3.599720001,NULL,NULL
3221,GOV,Gove,471,777,Nhulunbuy Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-12.26939964,136.8179932,NULL,NULL
3222,GVR,Governador Valadares,489,752,A Machado Oliveira Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-18.89520073,-41.98220062,NULL,NULL
3223,GHB,Governor S Harbour,490,NULL,Governors Harbour Municipal Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,25.28470039,-76.33100128,NULL,NULL
3224,OYA,Goya,468,NULL,Goya,0,NULL,NULL,NULL,NULL,NULL,NULL,-29.1058,-59.2189,NULL,NULL
3225,QYK,Goyang,581,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3226,GZM,Gozo,612,NULL,Gozo Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,36.027199,14.2728,NULL,NULL
3227,GAC,Gracias,556,NULL,Gracias,0,NULL,NULL,NULL,NULL,NULL,NULL,14.573492,-88.595801,NULL,NULL
3228,GRW,Graciosa Island,643,NULL,Graciosa Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,39.09220123,-28.02980042,NULL,NULL
3229,GFN,Grafton,471,NULL,Grafton Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,-29.75939941,153.0299988,NULL,NULL
3230,QRP,Gramado,489,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3231,LPA,Gran Canaria,527,NULL,Aeropuerto De Gran Canaria,0,NULL,NULL,NULL,NULL,NULL,NULL,27.93190002,-15.38659954,NULL,NULL
3232,GRX,Granada,527,NULL,Granada Arpt,0,NULL,889,891,898,909,916,37.18870163,-3.777359962,NULL,NULL
3233,GBI,Grand Bahama,490,NULL,Aux Ab,0,NULL,NULL,NULL,NULL,NULL,NULL,26.63190079,-78.35919952,NULL,NULL
3234,YGC,Grand Cache,496,769,Grand Cache Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,53.91690063,-118.8740005,NULL,NULL
3235,GCN,Grand Canyon,692,823,Grand Canyon Natl Park Arpt,0,NULL,888,890,897,908,915,35.95240021,-112.1470032,NULL,NULL
3236,GCW,Grand Canyon West,692,823,Grand Canyon West Arpt,0,NULL,NULL,NULL,NULL,NULL,NULL,35.99039841,-113.8160019,NULL,NULL
3237,GCM,Grand Cayman Island,583,NULL,Owen Roberts International,0,NULL,NULL,NULL,NULL,NULL,NULL,19.2928009,-81.35769653,NULL,NULL
3238,GRC,Grand Cess,590,NULL,Grand Cess,0,NULL,NULL,NULL,NULL,NULL,NULL,4.571,-8.2076,NULL,NULL
3239,ZGF,Grand Forks,496,770,NULL,0,NULL,888,890,897,908,915,49.0155983,-118.4309998,NULL,NULL
3240,GFK,Grand Forks,692,848,Grand Forks Mark Andrews Intl,0,NULL,888,890,897,908,915,47.949299,-97.176102,NULL,NULL
3241,RDR,Grand Forks,692,848,Grand Forks Air Force Base,0,NULL,NULL,NULL,NULL,NULL,NULL,47.96110153,-97.40119934,NULL,NULL
3242,GRI,Grand Island,692,849,Hall Cty Regional,0,NULL,888,890,897,908,915,40.96749878,-98.30960083,NULL,NULL
3243,GJT,Grand Junction,692,825,Grand Junction Regional Arpt,0,NULL,888,890,897,908,915,39.12239838,-108.5270004,NULL,NULL
3244,GRM,Grand Marais,692,843,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,47.8382988,-90.38289642,NULL,NULL
3245,GPZ,Grand Rapids,692,843,Itasca County,0,NULL,888,890,897,908,915,47.21110153,-93.50980377,NULL,NULL
3246,GRR,Grand Rapids,692,842,Gerald R Ford Intl Airport,0,NULL,888,890,897,908,915,42.88079834,-85.52279663,NULL,NULL
3247,GDT,Grand Turk,673,NULL,J A G S McCartney Intl,0,NULL,NULL,NULL,NULL,NULL,NULL,21.44449997,-71.14230347,NULL,NULL
3248,YQU,Grande Prairie,496,769,Grande Prairie Arpt,0,NULL,888,890,897,908,915,55.17969894,-118.8850021,NULL,NULL
3249,XDO,Grande Riviere,496,781,Grande-Riviere Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3250,GMT,Granite Mountain,692,819,Granite Mountain Air Station,0,NULL,NULL,NULL,NULL,NULL,NULL,65.40209961,-161.2810059,NULL,NULL
3251,GTS,Granites,471,737,Granite Downs Airport,0,NULL,889,893,905,913,919,-26.94829941,133.6069946,NULL,NULL
3252,XGM,Grantham,536,NULL,Grantham Rail Station,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
